,word,part
466629,safe,JJ
466636,possible,JJ
466648,foolish,JJ
466651,comfortable,JJ
466668,vine-embowered,JJ
466683,golden,JJ
466688,crocketed,JJ
466710,paradoxical,JJ
466717,young,JJ
466741,dark,JJ
466748,front,JJ
466768,definite,JJ
466782,impossible,JJ
466793,unacquainted,JJ
466866,full,JJ
466888,curbside,JJ
466898,palpable,JJ
466905,slight,JJ
466935,low,JJ
466943,loose,JJ
466961,still,JJ
466999,opposite,JJ
467039,slack,JJ
467058,half-reluctant,JJ
467071,nice,JJ
467072,fresh,JJ
467079,lazy,JJ
467117,monotonous,JJ
467134,empty,JJ
467187,front,JJ
467221,sunshiny,JJ
467326,rusty,JJ
467337,unpaved,JJ
467350,wet,JJ
467355,ankle-deep,JJ
467358,dry,JJ
467377,bucolic,JJ
467394,bare,JJ
467405,numerous,JJ
467438,familiar,JJ
467469,worth,JJ
467488,characteristic,JJ
467495,curious,JJ
467502,significant,JJ
467522,incarnate,JJ
467526,voluptuous,JJ
467530,indolent,JJ
467545,luxurious,JJ
467552,apparent,JJ
467557,birdlike,JJ
467571,present-day,JJ
467574,small,JJ
467589,bitter,JJ
467595,such,JJ
467599,wretched,JJ
467600,little,JJ
467615,wretched,JJ
467625,extreme,JJ
467679,painful,JJ
467687,unredeemed,JJ
467691,untouched,JJ
467706,multiple,JJ
467711,fat,JJ
467734,secret,JJ
467744,sinister,JJ
467752,human,JJ
467771,pretty,JJ
467774,banal,JJ
467780,characteristic,JJ
467790,little,JJ
467796,able,JJ
467803,vulgar,JJ
467805,humorous,JJ
467810,sudden,JJ
467813,genuine,JJ
467814,creative,JJ
467876,nude,JJ
467888,own,JJ
467889,frightful,JJ
467946,decisive,JJ
467949,emblematic,JJ
467964,mysterious,JJ
467989,horrifying,JJ
467994,sexual,JJ
468000,wrong,JJ
468003,monstrous,JJ
468007,fat,JJ
468036,secret,JJ
468039,indolent,JJ
468041,mindless,JJ
468044,sharp,JJ
468046,shrewd,JJ
468052,occasional,JJ
468077,miraculous,JJ
468103,desperate,JJ
468117,numerous,JJ
468119,distant,JJ
468123,entire,JJ
468144,critical,JJ
468173,crucial,JJ
468182,dramatic,JJ
468216,difficult,JJ
468220,impossible,JJ
468238,poignant,JJ
468263,specific,JJ
468322,theatrical,JJ
468326,erotic,JJ
468393,grotesque,JJ
468411,prophetic,JJ
468442,impossible,JJ
468487,artistic,JJ
468516,suspect,JJ
468518,guilty,JJ
468520,punishable,JJ
468535,true,JJ
468539,constant,JJ
468567,dominant,JJ
468571,early,JJ
468575,pictorial,JJ
468578,picturesque,JJ
468586,symbolic,JJ
468589,emblematic,JJ
468592,expressionistic,JJ
468596,certain,JJ
468598,definite,JJ
468637,old,JJ
468686,artistic,JJ
468707,central,JJ
468724,platitudinous,JJ
468729,emblematic,JJ
468804,simple,JJ
468892,own,JJ
468913,momentary,JJ
468917,permanent,JJ
468928,dead,JJ
468980,sinister,JJ
468993,enigmatic,JJ
469012,exotic,JJ
469018,strange,JJ
469041,commonplace,JJ
469042,young,JJ
469112,impotent,JJ
469128,religious,JJ
469140,own,JJ
469143,abject,JJ
469184,light-headed,JJ
469196,fatal,JJ
469213,simple,JJ
469226,relevant,JJ
469241,carefree,JJ
469245,fatal,JJ
469320,amiable,JJ
469322,irrelevant,JJ
469340,admirable,JJ
469361,devoid,JJ
469389,little,JJ
469407,charming,JJ
469409,little,JJ
469418,religious,JJ
469421,conventional,JJ
469444,identical,JJ
469447,unsuccessful,JJ
469456,religious,JJ
469509,blond,JJ
469511,blue-eyed,JJ
469515,unreflective,JJ
469517,unproblematic,JJ
469521,blithe,JJ
469523,carefree,JJ
469535,great,JJ
469537,mighty,JJ
469545,grotesque,JJ
469548,disturbing,JJ
469555,ridiculous,JJ
469557,trivial,JJ
469565,mad,JJ
469578,interesting,JJ
469595,interesting,JJ
469614,small,JJ
469625,typical,JJ
469631,germinal,JJ
469638,essential,JJ
469644,crude,JJ
469652,critical,JJ
469654,destructive,JJ
469656,self-destructive,JJ
469685,little,JJ
469707,musical,JJ
469716,fictional,JJ
469731,unthematic,JJ
469740,such,JJ
469757,pictorial,JJ
469764,literary,JJ
469777,deadly,JJ
469859,luxurious,JJ
469871,particular,JJ
469878,voluptuous,JJ
469902,vain,JJ
469910,fatal,JJ
469913,ridiculous,JJ
469915,humiliating,JJ
469950,artistic,JJ
469952,erotic,JJ
469991,empty,JJ
470000,inescapable,JJ
470004,unknown,JJ
470006,empty,JJ
470010,artistic,JJ
470021,polar,JJ
470030,philosophical,JJ
470032,religious,JJ
470040,long,JJ
470048,classical,JJ
470056,western,JJ
470070,disintegrative,JJ
470080,complete,JJ
470083,personal,JJ
470085,spiritual,JJ
470089,complete,JJ
470092,sub-human,JJ
470094,quasi-mechanistic,JJ
470116,empty,JJ
470119,overwhelming,JJ
470131,such,JJ
470134,negative,JJ
470141,compensatory,JJ
470148,heroic,JJ
470151,individualistic,JJ
470172,artistic,JJ
470179,own,JJ
470189,personal,JJ
470191,subjective,JJ
470193,capable,JJ
470198,worthy,JJ
470210,final,JJ
470218,meaningless,JJ
470228,classical,JJ
470229,religious,JJ
470231,philosophical,JJ
470252,artistic,JJ
470265,exclusive,JJ
470279,objective,JJ
470293,subjective,JJ
470316,insufficient,JJ
470319,thoroughgoing,JJ
470325,peculiar,JJ
470347,new,JJ
470349,valid,JJ
470375,simple,JJ
470378,classical,JJ
470396,true,JJ
470399,important,JJ
470409,non-artistic,JJ
470410,causal,JJ
470426,artistic,JJ
470429,pure,JJ
470431,uncaused,JJ
470434,unrelated,JJ
470458,pure,JJ
470473,new,JJ
470496,new,JJ
470515,mimetic,JJ
470552,poor,JJ
470555,physical,JJ
470563,poor,JJ
470566,ideal,JJ
470570,artistic,JJ
470572,mythological,JJ
470597,proper,JJ
470612,meaningful,JJ
470622,young,JJ
470627,full,JJ
470631,intellectual,JJ
470649,certain,JJ
470656,capable,JJ
470662,sublime,JJ
470673,human,JJ
470689,pure,JJ
470691,unimpassioned,JJ
470705,human,JJ
470717,serious,JJ
470720,artistic,JJ
470760,serious,JJ
470762,important,JJ
470763,human,JJ
470771,artistic,JJ
470784,incapable,JJ
470790,fundamental,JJ
470794,central,JJ
470799,impressive,JJ
470810,classic,JJ
470826,Christian,JJ
470847,Christian,JJ
470855,commonplace,JJ
470857,ordinary,JJ
470863,divine,JJ
470869,artistic,JJ
470876,impassioned,JJ
470885,transcendent,JJ
470887,Artistic,JJ
470890,Christian,JJ
470900,humble,JJ
470904,divine,JJ
470921,neutral,JJ
470924,high,JJ
470935,sacred,JJ
470956,Christian,JJ
470960,classic,JJ
470967,concrete,JJ
470976,theological,JJ
470983,Christian,JJ
470988,direct,JJ
470993,historical,JJ
471004,Greek,JJ
471011,theoretical,JJ
471034,vivid,JJ
471041,abstract,JJ
471044,conventional,JJ
471056,visual,JJ
471081,primary,JJ
471092,original,JJ
471093,experiential,JJ
471107,possible,JJ
471111,actual,JJ
471130,characteristic,JJ
471147,neutral,JJ
471162,unique,JJ
471169,unique,JJ
471178,inextricable,JJ
471189,native,JJ
471192,own,JJ
471225,mimetic,JJ
471243,conventional,JJ
471255,photographic,JJ
471259,recognizable,JJ
471263,mere,JJ
471273,experiential,JJ
471278,such,JJ
471279,conventional,JJ
471284,neutral,JJ
471304,certain,JJ
471316,experiential,JJ
471321,vivid,JJ
471326,conventional,JJ
471335,mimetic,JJ
471339,imaginative,JJ
471349,artistic,JJ
471362,fresh,JJ
471364,primitive,JJ
471388,carven,JJ
471396,undeniable,JJ
471440,initial,JJ
471463,genuine,JJ
471495,certain,JJ
471501,primary,JJ
471502,human,JJ
471524,classical,JJ
471532,clear,JJ
471534,distinct,JJ
471555,uninvolved,JJ
471560,primary,JJ
471568,modern,JJ
471582,sensory,JJ
471589,appropriate,JJ
471593,Primary,JJ
471622,neutral,JJ
471623,sensory,JJ
471632,primary,JJ
471648,primitive,JJ
471651,rudimentary,JJ
471656,positive,JJ
471658,negative,JJ
471663,appropriate,JJ
471694,efficacious,JJ
471726,passionate,JJ
471734,positive,JJ
471736,negative,JJ
471764,primary,JJ
471768,causal,JJ
471778,elemental,JJ
471780,unavoidable,JJ
471793,large,JJ
471804,own,JJ
471811,vast,JJ
471832,wholesome,JJ
471837,abstractive,JJ
471839,rational,JJ
471858,primary,JJ
471866,great,JJ
471875,primitive,JJ
471898,such,JJ
471900,such,JJ
471905,devoid,JJ
471962,causal,JJ
471967,causal,JJ
471997,presentational,JJ
472003,sophisticated,JJ
472011,causal,JJ
472051,philosophical,JJ
472058,human,JJ
472069,interdependent,JJ
472087,possible,JJ
472091,basic,JJ
472127,full,JJ
472133,potential,JJ
472148,capable,JJ
472151,clear,JJ
472153,distinct,JJ
472164,causal,JJ
472225,slight,JJ
472231,sure,JJ
472367,infuriating,JJ
472386,superior,JJ
472403,traditional,JJ
472425,superior,JJ
472446,bad,JJ
472463,pre-Civil,JJ
472488,present,JJ
472502,true,JJ
472521,good,JJ
472556,inseparable,JJ
472593,American,JJ
472615,general,JJ
472623,deliberate,JJ
472626,majestic,JJ
472641,judicial,JJ
472649,able,JJ
472663,Roman,JJ
472674,reasonable,JJ
472688,old,JJ
472689,Roman,JJ
472696,military,JJ
472743,irrevocable,JJ
472768,unpopular,JJ
472777,dead,JJ
472791,unpopular,JJ
472808,gay,JJ
472811,fashionable,JJ
472816,sophisticated,JJ
472829,talismanic,JJ
472849,just,JJ
472869,hard,JJ
472887,numerical,JJ
472911,numerical,JJ
472920,concurrent,JJ
472957,partial,JJ
472959,local,JJ
472973,homogeneous,JJ
472978,regional,JJ
473005,vast,JJ
473014,incompatible,JJ
473017,Jeffersonian,JJ
473047,particular,JJ
473057,merry,JJ
473074,particular,JJ
473083,possible,JJ
473116,good,JJ
473123,rich,JJ
473127,blithe,JJ
473138,easy,JJ
473142,high,JJ
473143,moral,JJ
473160,select,JJ
473170,select,JJ
473180,liberal,JJ
473185,strict,JJ
473191,suitable,JJ
473195,own,JJ
473252,interesting,JJ
473264,famous,JJ
473266,fashionable,JJ
473276,recent,JJ
473311,tokenish,JJ
473325,national,JJ
473343,willing,JJ
473347,own,JJ
473388,grand,JJ
473416,moral,JJ
473454,private,JJ
473459,poor,JJ
473471,economic,JJ
473484,racial,JJ
473488,dear,JJ
473535,American,JJ
473555,dark,JJ
473556,loathsome,JJ
473567,bitter,JJ
473629,certain,JJ
473630,symbolic,JJ
473726,able,JJ
473771,terrible,JJ
473777,due,JJ
473804,unrequited,JJ
473818,substantial,JJ
473845,such,JJ
473856,high,JJ
473904,real,JJ
473932,responsible,JJ
473934,paternalistic,JJ
473947,high,JJ
474013,pure,JJ
474019,sordid,JJ
474020,financial,JJ
474036,moral,JJ
474039,visible,JJ
474043,conscious,JJ
474060,good,JJ
474061,antiseptic,JJ
474090,long,JJ
474099,sensitive,JJ
474166,contrary,JJ
474182,tender,JJ
474203,considerable,JJ
474215,long,JJ
474246,lovely,JJ
474247,symbolic,JJ
474261,nice,JJ
474264,able,JJ
474291,small,JJ
474300,preparatory,JJ
474316,true,JJ
474360,great,JJ
474363,American,JJ
474387,odd,JJ
474416,recent,JJ
474441,vocational,JJ
474449,sufficient,JJ
474465,post-Civil,JJ
474503,ironical,JJ
474544,respectable,JJ
474592,general,JJ
474600,preparatory,JJ
474611,fair,JJ
474654,old,JJ
474664,early,JJ
474668,homogeneous,JJ
474672,public,JJ
474676,satisfactory,JJ
474692,unknown,JJ
474708,rewarding,JJ
474716,Swedish,JJ
474767,brief,JJ
474778,possible,JJ
474791,prosperous,JJ
474801,German,JJ
474811,old,JJ
474812,Swedish,JJ
474826,south,JJ
474827,central,JJ
474833,lonely,JJ
474836,desolate,JJ
474840,full,JJ
474842,legendary,JJ
474844,historic,JJ
474852,local,JJ
474856,shy,JJ
474858,solitary,JJ
474871,ancient,JJ
474891,delicate,JJ
474958,great,JJ
474969,extreme,JJ
475021,lively,JJ
475023,humorous,JJ
475040,swart,JJ
475052,inner,JJ
475060,cold,JJ
475071,final,JJ
475129,long,JJ
475154,brilliant,JJ
475165,new,JJ
475207,colorful,JJ
475209,plastic,JJ
475211,racy,JJ
475213,vivid,JJ
475217,bold,JJ
475220,careless,JJ
475226,academic,JJ
475240,sharp,JJ
475244,lively,JJ
475247,young,JJ
475251,French,JJ
475280,care-free,JJ
475292,old,JJ
475293,happy,JJ
475309,gay,JJ
475319,short,JJ
475332,melancholy,JJ
475335,sombre,JJ
475349,memorable,JJ
475370,Swedish,JJ
475376,unknown,JJ
475395,Grecian,JJ
475396,classic,JJ
475410,native,JJ
475430,supreme,JJ
475465,immortal,JJ
475470,true,JJ
475478,short,JJ
475501,sharp,JJ
475510,fragmentary,JJ
475511,personal,JJ
475514,such,JJ
475563,little,JJ
475573,little,JJ
475582,dominant,JJ
475629,desultory,JJ
475645,sacred,JJ
475657,restless,JJ
475712,major,JJ
475721,long,JJ
475722,fantastic,JJ
475743,carefree,JJ
475745,indolent,JJ
475762,storied,JJ
475796,painful,JJ
475813,wintry,JJ
475888,collective,JJ
475898,smug,JJ
475900,narrow,JJ
475903,indifferent,JJ
475906,heroic,JJ
475923,old,JJ
475938,contrary,JJ
475975,historical,JJ
476015,long,JJ
476020,intimate,JJ
476029,concise,JJ
476032,dramatic,JJ
476039,brilliant,JJ
476041,enigmatic,JJ
476049,true,JJ
476078,fatal,JJ
476117,short,JJ
476123,special,JJ
476127,general,JJ
476131,uneven,JJ
476136,average,JJ
476157,great,JJ
476164,grim,JJ
476169,idyllic,JJ
476172,superb,JJ
476175,world-shaking,JJ
476180,humorous,JJ
476183,odd,JJ
476187,general,JJ
476190,tragic,JJ
476198,spectacular,JJ
476202,central,JJ
476206,heroic,JJ
476210,Swedish,JJ
476232,vivid,JJ
476235,imaginative,JJ
476242,early,JJ
476250,grand,JJ
476254,peculiar,JJ
476285,true,JJ
476295,tremendous,JJ
476301,common,JJ
476307,major,JJ
476319,similar,JJ
476356,divine,JJ
476366,human,JJ
476375,different,JJ
476405,national,JJ
476431,coherent,JJ
476441,desperate,JJ
476443,ill-fated,JJ
476461,pitiable,JJ
476464,ridiculous,JJ
476482,wonderful,JJ
476512,patient,JJ
476534,southern,JJ
476556,long,JJ
476565,old,JJ
476576,own,JJ
476589,utter,JJ
476650,tremendous,JJ
476653,popular,JJ
476707,impassioned,JJ
476724,black,JJ
476738,precious,JJ
476798,Swedish,JJ
476801,Excellent,JJ
476809,wide,JJ
476825,different,JJ
476846,general,JJ
476852,high,JJ
476862,perfect,JJ
476865,Swedish,JJ
476882,supernatural,JJ
476888,legendary,JJ
476893,suggestive,JJ
476899,touching,JJ
476937,superb,JJ
476963,unnecessary,JJ
476969,private,JJ
476983,primary,JJ
477000,unending,JJ
477012,unpromising,JJ
477016,fictional,JJ
477017,private,JJ
477023,mythological,JJ
477024,private,JJ
477031,real,JJ
477035,essential,JJ
477049,large,JJ
477056,self-employed,JJ
477064,fictional,JJ
477067,responsible,JJ
477085,independent,JJ
477087,self-reliant,JJ
477091,rugged,JJ
477113,fictional,JJ
477135,such,JJ
477140,original,JJ
477144,fictional,JJ
477145,private,JJ
477179,independent,JJ
477231,fictional,JJ
477238,simple,JJ
477251,public,JJ
477262,curious,JJ
477265,rugged,JJ
477268,public,JJ
477274,great,JJ
477278,mythological,JJ
477293,external,JJ
477297,private,JJ
477301,perfect,JJ
477305,middle,JJ
477333,personal,JJ
477341,legal,JJ
477357,middle,JJ
477361,virtuous,JJ
477369,private,JJ
477376,possible,JJ
477392,public,JJ
477400,short,JJ
477403,fictional,JJ
477404,private,JJ
477413,ideal,JJ
477419,private,JJ
477445,social,JJ
477453,benevolent,JJ
477463,idyllic,JJ
477469,wrong,JJ
477475,ideal,JJ
477504,giant,JJ
477529,serious,JJ
477556,private,JJ
477563,popular,JJ
477573,private,JJ
477588,ideal,JJ
477592,mythological,JJ
477601,real,JJ
477604,economic,JJ
477623,private,JJ
477642,fictional,JJ
477664,public,JJ
477668,private,JJ
477677,personal,JJ
477694,private,JJ
477699,moral,JJ
477714,basic,JJ
477733,legal,JJ
477735,illegal,JJ
477745,good,JJ
477756,dependent,JJ
477766,private,JJ
477772,serious,JJ
477778,good,JJ
477784,legal,JJ
477790,legal,JJ
477796,good,JJ
477801,gradual,JJ
477811,inner,JJ
477836,modern,JJ
477837,private,JJ
477853,close,JJ
477857,mental,JJ
477861,brief,JJ
477865,great,JJ
477867,little,JJ
477874,ample,JJ
477895,prone,JJ
477897,semi-catatonic,JJ
477914,incredible,JJ
477925,social,JJ
477932,moral,JJ
477936,aesthetic,JJ
477955,stuffy,JJ
477958,middle,JJ
477983,long,JJ
477994,little,JJ
478006,public,JJ
478011,sure,JJ
478026,curious,JJ
478035,important,JJ
478043,eccentric,JJ
478050,willing,JJ
478082,unorthodox,JJ
478086,theoretical,JJ
478091,good,JJ
478101,unorthodox,JJ
478116,deductive,JJ
478118,alien,JJ
478120,official,JJ
478127,interesting,JJ
478147,magnificent,JJ
478151,great,JJ
478162,mysterious,JJ
478219,common,JJ
478223,fatal,JJ
478239,great,JJ
478255,public,JJ
478262,eccentric,JJ
478272,potential,JJ
478280,modern,JJ
478281,English,JJ
478289,latent,JJ
478308,respective,JJ
478328,eccentric,JJ
478337,respectable,JJ
478343,true,JJ
478349,dull,JJ
478365,fascinating,JJ
478367,dangerous,JJ
478376,real,JJ
478379,unable,JJ
478391,Victorian,JJ
478399,stormy,JJ
478404,American,JJ
478406,hardboiled,JJ
478420,mad,JJ
478432,American,JJ
478433,private,JJ
478437,social,JJ
478455,dull,JJ
478458,corrupt,JJ
478469,hardboiled,JJ
478471,private,JJ
478482,self-imposed,JJ
478490,acute,JJ
478517,physical,JJ
478526,own,JJ
478543,profound,JJ
478546,disturbing,JJ
478552,moral,JJ
478580,tough,JJ
478586,solitary,JJ
478588,difficult,JJ
478600,elusive,JJ
478606,high,JJ
478609,low,JJ
478638,own,JJ
478644,similar,JJ
478662,famous,JJ
478665,American,JJ
478688,priceless,JJ
478689,jeweled,JJ
478719,own,JJ
478733,real,JJ
478752,difficult,JJ
478761,private,JJ
478787,stupid,JJ
478794,corrupt,JJ
478807,private,JJ
478857,classic,JJ
478869,honest,JJ
478876,private,JJ
478890,reliable,JJ
478911,logical,JJ
478934,real,JJ
478949,vague,JJ
478961,direct,JJ
478965,private,JJ
478984,public,JJ
478993,fatal,JJ
478999,own,JJ
479000,personal,JJ
479006,private,JJ
479031,private,JJ
479042,potential,JJ
479052,personal,JJ
479061,conscious,JJ
479071,short,JJ
479102,own,JJ
479107,precious,JJ
479132,opposite,JJ
479147,private,JJ
479158,possible,JJ
479235,cooperative,JJ
479265,Great,JJ
479304,various,JJ
479316,aware,JJ
479319,actual,JJ
479410,own,JJ
479447,strong,JJ
479460,queer,JJ
479467,measurable,JJ
479497,certain,JJ
479498,extreme,JJ
479506,illustrative,JJ
479512,special,JJ
479555,future,JJ
479556,cooperative,JJ
479566,small,JJ
479594,oral,JJ
479620,intact,JJ
479668,complete,JJ
479671,chaotic,JJ
479706,complimentary,JJ
479740,large,JJ
479778,ideal,JJ
479803,incoming,JJ
479826,temporary,JJ
479876,open,JJ
479881,advantageous,JJ
479888,connective,JJ
479903,rural,JJ
479909,rural,JJ
479928,arable,JJ
479931,necessary,JJ
479950,great,JJ
479995,distortable,JJ
480055,intermediate,JJ
480060,social,JJ
480068,comparable,JJ
480075,human,JJ
480090,equal,JJ
480110,important,JJ
480144,new,JJ
480155,urgent,JJ
480189,cooperative,JJ
480196,poor,JJ
480200,great,JJ
480208,habitable,JJ
480215,unusual,JJ
480217,such,JJ
480221,available,JJ
480247,Military,JJ
480253,military,JJ
480283,new,JJ
480295,modern,JJ
480308,military,JJ
480312,noisy,JJ
480326,military,JJ
480377,military,JJ
480393,target-hunting,JJ
480416,old,JJ
480448,similar,JJ
480463,restrictive,JJ
480548,small,JJ
480588,military,JJ
480601,different,JJ
480608,combinable,JJ
480628,necessary,JJ
480647,social,JJ
480671,certain,JJ
480688,true,JJ
480726,military,JJ
480736,formal,JJ
480740,extreme,JJ
480757,predictable,JJ
480762,military,JJ
480807,surprising,JJ
480810,military,JJ
480820,different,JJ
480832,rural,JJ
480873,personal,JJ
480887,great,JJ
480903,consecutive,JJ
480912,general,JJ
480918,central,JJ
480929,physical,JJ
480931,pertinent,JJ
480996,large,JJ
481003,organizational,JJ
481042,vertical,JJ
481059,unaccompanied,JJ
481069,unaccompanied,JJ
481083,informal,JJ
481085,horizontal,JJ
481114,different,JJ
481147,basic,JJ
481158,like,JJ
481167,military,JJ
481170,modern,JJ
481172,such,JJ
481174,undersea,JJ
481190,inadequate,JJ
481201,Such,JJ
481205,extreme,JJ
481227,tall,JJ
481235,primitive,JJ
481246,useful,JJ
481252,unsolved,JJ
481271,insufficient,JJ
481289,precision,JJ
481303,fervent,JJ
481318,over-all,JJ
481323,national,JJ
481328,useful,JJ
481335,optimum,JJ
481339,relative,JJ
481350,communicative,JJ
481362,great,JJ
481376,pure,JJ
481385,practical,JJ
481396,such,JJ
481407,physical,JJ
481457,social,JJ
481471,Andean,JJ
481512,American,JJ
481513,democratic,JJ
481522,Protestant,JJ
481532,social,JJ
481539,American,JJ
481544,familiar,JJ
481557,democratic,JJ
481576,free,JJ
481583,fundamental,JJ
481593,so-called,JJ
481594,fundamental,JJ
481639,evangelical,JJ
481643,dominant,JJ
481647,social,JJ
481649,political,JJ
481657,early,JJ
481669,democratic,JJ
481676,great,JJ
481686,secular,JJ
481692,evangelical,JJ
481708,important,JJ
481719,Protestant,JJ
481727,radical,JJ
481729,conservative,JJ
481739,democratic,JJ
481779,middle,JJ
481789,Christian,JJ
481880,fundamental,JJ
481884,common,JJ
481892,fundamental,JJ
481906,fundamental,JJ
481927,so-called,JJ
481928,fundamental,JJ
481957,Christian,JJ
481962,common,JJ
481966,mythic,JJ
481974,own,JJ
481983,common,JJ
481993,uncomfortable,JJ
482060,implicit,JJ
482077,far,JJ
482093,Jacksonian,JJ
482101,common,JJ
482110,nominal,JJ
482122,riotous,JJ
482134,general,JJ
482135,secular,JJ
482155,socialistic,JJ
482169,important,JJ
482173,federal,JJ
482200,common,JJ
482209,various,JJ
482224,anonymous,JJ
482235,important,JJ
482250,common,JJ
482251,democratic,JJ
482273,social,JJ
482299,social,JJ
482302,new,JJ
482340,clear,JJ
482382,remarkable,JJ
482383,long,JJ
482395,general,JJ
482410,Rousseauan,JJ
482415,European,JJ
482433,important,JJ
482439,doctrinaire,JJ
482451,great,JJ
482452,democratic,JJ
482460,long,JJ
482471,social,JJ
482490,classless,JJ
482503,revolutionary,JJ
482506,radical,JJ
482510,ultimate,JJ
482521,liberal,JJ
482536,confident,JJ
482554,legal,JJ
482584,liberal-led,JJ
482607,irrational,JJ
482610,indecent,JJ
482613,undeclared,JJ
482615,immoral,JJ
482645,optimistic,JJ
482657,liberal,JJ
482666,cumulative,JJ
482668,attendant,JJ
482674,negative,JJ
482686,enforceable,JJ
482720,positive,JJ
482725,popular,JJ
482728,liberal,JJ
482742,recent,JJ
482744,familiar,JJ
482763,common,JJ
482778,perceptive,JJ
482820,sympathetic,JJ
482825,massive,JJ
482837,new,JJ
482843,colorful,JJ
482847,exuberant,JJ
482862,fateful,JJ
482888,pertinent,JJ
482912,conservative,JJ
482922,precarious,JJ
482927,effective,JJ
482943,aware,JJ
482953,precarious,JJ
482963,various,JJ
482969,clamorous,JJ
482981,American,JJ
483001,nascent,JJ
483041,old,JJ
483089,future,JJ
483095,obvious,JJ
483128,sure,JJ
483135,positive,JJ
483149,symptomatic,JJ
483152,national,JJ
483175,specific,JJ
483191,unofficial,JJ
483214,well-known,JJ
483241,national,JJ
483246,popular,JJ
483247,Protestant,JJ
483285,old,JJ
483322,individualistic,JJ
483345,common,JJ
483371,national,JJ
483378,notable,JJ
483389,one-time,JJ
483395,absent,JJ
483399,specific,JJ
483452,non-partisan,JJ
483467,unconscious,JJ
483468,liberal,JJ
483472,unconscious,JJ
483479,taboo,JJ
483527,secularist,JJ
483534,technological,JJ
483554,common,JJ
483563,new,JJ
483608,historical,JJ
483630,symptomatic,JJ
483633,common,JJ
483640,significant,JJ
483643,liberal,JJ
483646,Catholic,JJ
483663,uncertain,JJ
483665,uneasy,JJ
483675,public,JJ
483682,common,JJ
483690,panoramic,JJ
483723,basic,JJ
483730,spiritual,JJ
483733,economic,JJ
483742,Protestant,JJ
483750,subjective,JJ
483754,utopian,JJ
483762,runaway,JJ
483764,uncontrollable,JJ
483776,normal,JJ
483778,healthy,JJ
483801,determinable,JJ
483808,normal,JJ
483811,healthy,JJ
483826,such,JJ
483842,early,JJ
483855,dangerous,JJ
483875,healthy,JJ
483881,objective,JJ
483885,present,JJ
483895,analogous,JJ
483924,political,JJ
483926,economical,JJ
483928,social,JJ
483932,medical,JJ
483937,physical,JJ
483945,sedentary,JJ
483955,prime,JJ
483966,democratic,JJ
483968,free,JJ
483987,own,JJ
483989,compatible,JJ
483992,own,JJ
484020,social-political-economical,JJ
484024,fond,JJ
484060,able,JJ
484063,technological,JJ
484072,universal,JJ
484076,immediate,JJ
484082,shortsighted,JJ
484098,own,JJ
484153,social,JJ
484155,political,JJ
484157,economic,JJ
484159,religious,JJ
484163,such,JJ
484167,mindful,JJ
484187,violent,JJ
484196,new,JJ
484204,social,JJ
484206,political,JJ
484208,economic,JJ
484210,philosophic,JJ
484229,clean,JJ
484238,present,JJ
484249,major,JJ
484276,strange,JJ
484287,rugged,JJ
484292,new,JJ
484299,undeveloped,JJ
484365,cultural,JJ
484372,sharp,JJ
484375,American,JJ
484383,Russian,JJ
484389,enterprising,JJ
484404,contemporary,JJ
484406,cultural,JJ
484432,rugged,JJ
484459,American,JJ
484461,superior,JJ
484469,industrial,JJ
484471,technological,JJ
484495,governmental,JJ
484511,favorable,JJ
484519,Russian,JJ
484529,energetic,JJ
484530,anti-American,JJ
484535,outmoded,JJ
484540,present,JJ
484551,rugged,JJ
484582,repulsive,JJ
484586,new,JJ
484605,direct,JJ
484616,sordid,JJ
484657,economic,JJ
484679,comprehensive,JJ
484694,corporate,JJ
484702,legal,JJ
484718,major,JJ
484758,definite,JJ
484783,capitalistic,JJ
484793,superb,JJ
484808,whole,JJ
484816,social,JJ
484822,close,JJ
484831,public,JJ
484844,own,JJ
484853,creative,JJ
484864,creative,JJ
484869,own,JJ
484875,possible,JJ
484881,mandatory,JJ
484892,notorious,JJ
484895,callous,JJ
484925,socialistic,JJ
484931,governmental,JJ
484944,socialist,JJ
484950,cumbersome,JJ
484959,compatible,JJ
484979,desirable,JJ
485003,vast,JJ
485006,amorphous,JJ
485046,specific,JJ
485067,great,JJ
485086,secondary,JJ
485096,public,JJ
485100,military,JJ
485117,great,JJ
485123,impossible,JJ
485132,corporate,JJ
485137,major,JJ
485157,quasi-governmental,JJ
485160,subject,JJ
485162,public,JJ
485172,private,JJ
485193,runaway,JJ
485202,humane,JJ
485209,human,JJ
485225,Such,JJ
485226,genuine,JJ
485227,human,JJ
485254,quarterly,JJ
485256,annual,JJ
485275,amorphous,JJ
485283,meaningful,JJ
485288,human,JJ
485294,sincere,JJ
485303,apt,JJ
485308,impersonal,JJ
485310,inhumane,JJ
485312,shortsighted,JJ
485316,profit-motivated,JJ
485333,able,JJ
485338,impossible,JJ
485341,corporate,JJ
485361,legitimate,JJ
485384,trying,JJ
485400,personal,JJ
485423,essential,JJ
485426,national,JJ
485447,vital,JJ
485461,educational,JJ
485468,formal,JJ
485491,small,JJ
485505,real,JJ
485516,anti-democratic,JJ
485549,illegal,JJ
485586,interdependent,JJ
485612,healthy,JJ
485616,external,JJ
485625,mere,JJ
485627,available,JJ
485639,own,JJ
485640,economic,JJ
485665,economic,JJ
485684,runaway,JJ
485687,Individual,JJ
485688,human,JJ
